#############################################;;;;;;;;;;;;;;x
#Agriculture Inventions;;;;;;;;;;;;;;x
#############################################;;;;;;;;;;;;;;x
national_socialism_desc;National Socialism was an extreme form of the ideology of Fascism, which grew out of global instability after the Great War. National Socialists started with the basic tenets of Fascism, including the Leadership Principle, the Police State, a mass movement, the suppression of Democratic institutions and the subordination of industry and labour to the state. They added ideas derived from social-Darwinism, Eugenics, and Ultranationalist thinkers. This produced a highly toxic and perverted ideology that promised to make the national community or 'Volk' healthy, strong, and dominant. Along with traditional racism towards non-whites, members of minority religions, Eastern European cultures, and especially the Jews were to be forcibly deported, encouraged to emigrate, sterilized, or simply exterminated.'Racial Science' determined them to be inferior not only socially and culturally, but also biologically. National Socialist or 'Nazi' movements primarily sprung up in 'Western' states in the first half of the Twentieth Century, though Japan developed its own theories of race akin to the Nordic 'Aryan' superman based on the 'Yamato' Culture. Communism was the great ideological enemy of the National Socialists;;;;;;;;;;;;x,,,,,
the_one_party_state;The One Party State;;;;;;;;;;;;x,,,,,,,
the_one_party_state_desc;Politically, while a varying amount of factionalism and competition for power and ideas could be (and WAS) tolerated behind closed doors, there could be no organized opposition in public, to the Party, or to the 'Revolution,' or the 'Movement,' depending on the Fascist or Communist usage. In practice this meant various measures of popular indoctrination, legal or violent repression of the political opposition, and varying levels of persecution against non-party social and religious groups.;;;;;;;;;;;;x,,,,,
totalitarianism;Totalitarianism;;;;;;;;;;;;x,,,,,,,
totalitarianism_desc;The suppression of the basic institutions and rights of a democratic society became one of the first goals of Fascist and Communist states. Parliaments were abolished or made rubber stamps for state decrees and programs. Elections and Plebiscites (if held at all) were no longer secret-ballot: any citizens who opposed were virtually forced to vote the party line, or face punishment in prison or even in Gulags/Concentration Camps. The Press was censored, or more often became another state organ for the dissemination of propaganda extolling the regime's virtues and demonizing its enemies. Freedom of expression in academia, in the world of culture and in the public sphere was curtailed. Professors, scientists and professionals were willingly or unwillingly conscripted to serve the state's priorities. Many intellectuals became emigres and moved to other democratic nations, because to stay and refuse to serve meant incarceration or death.;;;;;;;;;;;;x,,,,,
the_leadership_principle;The Leadership Principle;;;;;;;;;;;;x,,,,,,,
the_leadership_principle_desc;Fascism rejected assumptions that all were born with the ability to be leaders through popular revolution or election to democratic office. The 'Leadership Principle' affirmed that the state would be led by a group of individuals who were 'gifted to rule.' This introduced an appointed hierarchy in civil society which resembled that of the military. An Italian essay on the 'Doctrine of Fascism' stated: 'the conception of the State is all-embracing; outside of it no human or spiritual values can exist, much less have value. Thus understood, Fascism is totalitarian, and the Fascist State 'a synthesis and a unit inclusive of all values' interprets, develops, and potentiates the whole life of a people.' This hierarchical organization demanded total obedience to those above the individual. Fascism typically gave rise to one supreme leader who would assume a special title, such as that of Fuhrer or Duce. This rule by decree often led to instability and inefficiency, as those most loyal might be chosen over those most able. Those who broke with the hierarchical structure and created their own organizations and leadership power in the state might even recieve attention and praise in the Fascist appreciation for the constant national struggle.;;;;;;;;;;;;x,,,,,
ultranationalism_n_the_volk;Ultranationalism and The Volk;;;;;;;;;;;;x,,,,,,,
ultranationalism_n_the_volk_desc;Ultranationalism encouraged a form of collectivism that unlike Marxism, emphasized national unity through ethnicity or 'race.' Fascists believed in a state free of class struggle, National organizations were formed for the various economic classes, who all worked for the benefit of the nation. This was known as Corporatism. National Socialist variants rejected definitions based on mere national 'feeling' or 'myth.' Their definitions of belonging were based on the lines of racial protectionism or racial supremacy; This concept of the 'Volk' stated that traditional definitions of who belonged to the national state were inadequate. A German whose ancestors had lived in Germany and spoke German for centuries could be excluded from the national community if they were Jewish, joined the political opposition, or had ancestors from 'inferior' nationalities. Italian and other variants emphasized the concept of humankind as in constant struggle, and some conquered peoples could be assimilated into the nation. National Socialism emphasized a racial imperialism, whereby new territory was to be conquered, cleansed of inferior peoples, and colonized by the 'Volk.';;;;;;;;;;;;x,,,,,
collectivisation;Collectivisation;;;;;;;;;;;;x,,,,,,,
collectivisation_desc;Marxist doctrine emphasized the 'dictatorship of the proletariat' whereby the workers would take control of the means of the production and ulimately own their own factories and farms in a utopian socialist vision of collectivism. The architects of Communist state ideology were inevitably unable to deliver this utopian vision. What resulted instead was a dramatic expansion of state economic planning and central control over all industries and industrial production. Housing and infrastructure projects also became state-owned and directed. Heavy industry was to be emphasized above consumer goods. Private ownership of land was largely ended, and early attempts at land redistribution became massive collectivization projects whereby huge farms were organized in a factory-like manner. As with factories, delivery of raw materials and production quotas were set by central planning agencies. In all of these areas, the inherent problems of deficiencies and impossible targets came to the fore.;;;;;;;;;;;;x,,,,,
the_classless_society;The Classless Society;;;;;;;;;;;;x,,,,,,,
the_classless_society_desc;The coming to power of Communist movements usually meant that the 'intelligentsia' - academics, the political opposition, businessmen, aristocrats and large landowners, even army officers - were purged, driven into exile, or killed as being opposed to the revolution. The Communist state promoted the idea of the classless society, where everyone was a comrade in the service of the State. Organized religion and ethnic nationalism were often brutally suppressed, because they could provide foci for anti-regime activities and armed resistance. The armed forces were not only often deprived of leadership in purges, but traditional military symbols that inspired the army were removed in favour of empty Marxist slogans.;;;;;;;;;;;;x,,,,,
#############################################;;;;;;;;;;;;;;x
#New Triggered Modifiers;;;;;;;;;;;;;;x
#############################################;;;;;;;;;;;;;;x
desperate_nation;Desperate Nation;Nation microscopique;Mikroskopische Nation;;Nación microscópica;;;;;;;;;x;;;;
microscopic_nation;Microscopic Nation;Nation microscopique;Mikroskopische Nation;;Nación microscópica;;;;;;;;;x;;;;
tiny_nation;Tiny Nation;Très petite Nation;Sehr kleine Nation;;Muy pequeña nación;;;;;;;;;x;;;;
small_nation;Small Nation;Petite Nation;Kleine Nation;;Pequeña nación;;;;;;;;;x;;;;
medium_nation;Medium Nation;Nation moyenne;Mittlere Nation;;Medio país;;;;;;;;;x;;;;
average_nation;Average Nation;Nation régulière;Durchschnittsgröße Nation;;País promedio;;;;;;;;;x;;;;
large_nation;Large Nation;Grande Nation;Großes Nation;;Nación grande;;;;;;;;;x;;;;
empire;Empire;Empire;Reich;;Imperio;;;;;;;;;x;;;;
medium_empire;Medium Empire;Moyen Empire;Mittleres Reich;;Imperio medio;;;;;;;;;x;;;;
large_empire; Large Empire;Grand Empire;Große Reich;;Gran imperio;;;;;;;;;x;;;;
insane_empire; Insane Empire;L'Empire de fou;Das wahnsinnig Reich;;El Imperio loco;;;;;;;;;x;;;;
insane_empire2; Large Insane Empire;L'Empire de fou;Das wahnsinnig Reich;;El Imperio loco;;;;;;;;;x;;;;
#############################################;;;;;;;;;;;;;;x
#New CBs;;;;;;;;;;;;;;x
#############################################;;;;;;;;;;;;;;x
minor_conquest;Minor Conquest;;;;;;;;;;;;;x
minor_conquest_desc;Annex a §Ycountry§W of small size and population by conquest;;;;;;;;;;;;;x
minor_conquest_setup;Annex minor nation of $RECIPIENT$;;;;;;;;;;;;;x
minor_conquest_short;Annex $RECIPIENT$;;;;;;;;;;;;;x
negotiated_transfer;Negotiated Transfer;;;;;;;;;;;;x
negotiated_transfer_desc;Transfer a state or colonial region to another country with no effect on infamy, prestige, or jingoism;;;;;;;;;;;;x
negotiated_transfer_short;$RECIPIENT$ receives $STATE$ from us;;;;;;;;;;;;;x
negotiated_transfer_setup;Transfer $STATE$ from our country to $RECIPIENT$;;;;;;;;;;;;x
NORMAL_WAR_NEGOTIATE_NAME;$ORDER$$SECOND$ Transfer of $STATE$ to $FIRST_COUNTRY$;;;;;;;;;;;;x
AGRESSION_WAR_NEGOTIATE_NAME;$ORDER$$SECOND$ Transfer of $STATE$ to $FIRST_COUNTRY$;;;;;;;;;;;;x
acquire_state;Acquire State Early;;;;;;;;;;;;;x
acquire_state_short;Acquire $STATE$;;;;;;;;;;;;;x
acquire_state_desc;Aquire an enemy §Ystate§W;;;;;;;;;;;;;x
acquire_state_setup;Acquire $STATE$ from $RECIPIENT$;;;;;;;;;;;;;x
acquire_state_midgame;Acquire State Midgame;;;;;;;;;;;;;x
acquire_state_midgame_short;Acquire $STATE$ for 33% less.;;;;;;;;;;;;;x
acquire_state_midgame_desc;Aquire an enemy §Ystate§W for 33% less warscore;;;;;;;;;;;;;x
acquire_state_midgame_setup;Acquire $STATE$ from $RECIPIENT$;;;;;;;;;;;;;x
acquire_state_late;Acquire State Lategame;;;;;;;;;;;;;x
acquire_state_late_short;Acquire $STATE$ for 55% less.;;;;;;;;;;;;;x
acquire_state_late_desc;Aquire an enemy §Ystate§W for 55% less warscore;;;;;;;;;;;;;x
acquire_state_late_setup;Acquire $STATE$ from $RECIPIENT$;;;;;;;;;;;;;x
demand_concession_casus_belli_player_early_for_puppet;Demand Concession Early for Puppet;Demande de concession;Konzession verlangen;;;;;;;;;;;
demand_concession_casus_belli_player_early_for_puppet_short;Demand $STATE$ for a puppet for 100% more warscore.;Demander $STATE$;Fordern Sie $STATE$;;;;;;;;;;;
demand_concession_casus_belli_player_early_for_puppet_desc;Force the §Yuncivilized country§W to secede territory to your puppet for 100% more warscore.;Obligez un §Ypays non civilisé§W à faire sécession d'un territoire pour former une concession coloniale.;Zwingen Sie ein §Yunzivilisiertes Land§W, Gebiete zur Gründung einer Kolonialkonzession abzuspalten.;;;;;;;;;;;
demand_concession_casus_belli_player_early_for_puppet_setup;Demand that $RECIPIENT$ secede territory to a puppet.;Demandez à ce que $RECIPIENT$ fasse sécession d'un territoire pour former une concession coloniale.;Verlangen Sie, dass $RECIPIENT$ Gebiete zur Gründung einer Kolonialkonzession abspaltet.;;;;;;;;;;;
demand_concession_casus_belli_ai_early_for_puppet;Demand Concession Early for Puppet;Demande de concession;Konzession verlangen;;;;;;;;;;;
demand_concession_casus_belli_ai_early_for_puppet_short;Demand $STATE$ for a puppet for 10% more warscore.;Demander $STATE$;Fordern Sie $STATE$;;;;;;;;;;;
demand_concession_casus_belli_ai_early_for_puppet_desc;Force the §Yuncivilized country§W to secede territory to your puppet for 100% more warscore.;Obligez un §Ypays non civilisé§W à faire sécession d'un territoire pour former une concession coloniale.;Zwingen Sie ein §Yunzivilisiertes Land§W, Gebiete zur Gründung einer Kolonialkonzession abzuspalten.;;;;;;;;;;;
demand_concession_casus_belli_player_early_for_puppet_setup;Demand that $RECIPIENT$ secede territory to a puppet.;Demandez à ce que $RECIPIENT$ fasse sécession d'un territoire pour former une concession coloniale.;Verlangen Sie, dass $RECIPIENT$ Gebiete zur Gründung einer Kolonialkonzession abspaltet.;;;;;;;;;;;
demand_concession_casus_belli_for_puppet;Demand Concession for a Puppet;Demande de concession;Konzession verlangen;;;;;;;;;;;
demand_concession_casus_belli_for_puppet_short;Demand $STATE$ for a puppet.;Demander $STATE$;Fordern Sie $STATE$;;;;;;;;;;;
demand_concession_casus_belli_for_puppet_desc;Force an §Yuncivilized country§W to secede territory to your puppet.;Obligez un §Ypays non civilisé§W à faire sécession d'un territoire pour former une concession coloniale.;Zwingen Sie ein §Yunzivilisiertes Land§W, Gebiete zur Gründung einer Kolonialkonzession abzuspalten.;;;;;;;;;;;
demand_concession_casus_belli_for_puppet_setup;Demand that $RECIPIENT$ secede territory to a puppet.;Demandez à ce que $RECIPIENT$ fasse sécession d'un territoire pour former une concession coloniale.;Verlangen Sie, dass $RECIPIENT$ Gebiete zur Gründung einer Kolonialkonzession abspaltet.;;;;;;;;;;;
place_in_the_sun_for_puppet;Place in the sun for a Puppet;Une place au soleil;Ein Platz an der Sonne;;;;;;;;;;;
place_in_the_sun_for_puppet_short;Acquire $STATE$ for a puppet.;Prendre $STATE$;$STATE$ erwerben;;;;;;;;;;;
place_in_the_sun_for_puppet_desc;Aquire an enemy §Ycolonial state§W for a puppet.;Prendre un §YÉtat colonial§W ennemi;Erobern Sie einen feindlichen §YKolonialstaat§W.;;;;;;;;;;;
place_in_the_sun_for_puppet_setup;Acquire colony $STATE$ from $RECIPIENT$ for a puppet.;Prendre colonie $STATE$ de $RECIPIENT$;Kolonie $STATE$ von $RECIPIENT$ erwerben;;;;;;;;;;;
acquire_state_for_puppet;Acquir State Early for Puppet;Prendre un ?at;Region erobern;;Adquirir estado;;;;;;;;;x;;;;
acquire_state_for_puppet_desc;Aquire an enemy §Ystate§W;;;;;;;;;;;;;x
acquire_state_for_puppet_short;Acquire $STATE$ for a puppet.; Prendre l'?at de $STATE$;$STATE$ erobern;;Adquirir $STATE$;;;;;;;;;x;;;;
acquire_state_for_puppet_setup;Acquire $STATE$ from $RECIPIENT$ for a puppet.;Prendre $STATE$ ?$RECIPIENT$;$STATE$ von $RECIPIENT$ erobern.;;Adquirir $STATE$ de manos de $RECIPIENT$;;;;;;;;;x;;;;
acquire_state_midgame_for_puppet;Acquire State Midgame for Puppet;;;;;;;;;;;;;x
acquire_state_midgame_for_puppet_short;Acquire for a puppet $STATE$ for 33% less.;;;;;;;;;;;;;x
acquire_state_midgame_for_puppet_desc;Aquire an enemy §Ystate§W for a puppet using 33% less warscore;;;;;;;;;;;;;x
acquire_state_midgame_for_puppet_setup;Acquire $STATE$ from $RECIPIENT$;;;;;;;;;;;;;x
acquire_state_late_for_puppet;Acquire State Lategame for Puppet;;;;;;;;;;;;;x
acquire_state_late_for_puppet_short;Acquire for a puppet $STATE$ for 55% less.;;;;;;;;;;;;;x
acquire_state_late_for_puppet_desc;Aquire an enemy §Ystate§W for a puppet using 55% less warscore;;;;;;;;;;;;;x
acquire_state_late_for_puppet_setup;Acquire $STATE$ from $RECIPIENT$;;;;;;;;;;;;;x
total_war_state_for_puppet;Total War Acquire State for Puppet;;;;;;;;;;;
total_war_state_for_puppet_short;The time has come to wipe the very idea of $RECIPIENT$ from the annals of history;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
total_war_state_for_puppet_desc;Acquire an enemy country's state for 0 warscore & 0 infamy.;;;;;;;;;;;
total_war_state_for_puppet_setup;The peoples of $RECIPIENT$$ stand in the way of a better world;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
total_war_place_in_the_sun_for_puppet;Total War Acquire Colony for Puppet;;;;;;;;;;;
total_war_place_in_the_sun_for_puppet_short;The time has come to wipe the very idea of $RECIPIENT$ from the annals of history;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
total_war_place_in_the_sun_for_puppet_desc;Acquire an enemy country's colony for a puppet costing 0 warscore & 0 infamy.;;;;;;;;;;;
total_war_place_in_the_sun_for_puppet_setup;The peoples of $RECIPIENT$$ stand in the way of a better world;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
negotiated_transfer_for_puppet;Negotiated Transfer for Puppet;;;;;;;;;;;;x
negotiated_transfer_for_puppet_desc;Transfer a state or colonial region to another country's puppet for low inamy, 0 prestige, no jingoism;;;;;;;;;;;;x
negotiated_transfer_for_puppet_short;$RECIPIENT$ receives $STATE$ from us;;;;;;;;;;;;;x
negotiated_transfer_for_puppet_setup;Transfer $STATE$ to $RECIPIENT$;;;;;;;;;;;;x
#############################################;;;;;;;;;;;;;;x
#More Inventions;;;;;;;;;;;;;;x
#############################################;;;;;;;;;;;;;;x
sanitation;Sanitation;;;;;;;;;;;;x,,,,,,,
sanitation_desc;It was not until the development of sanitation that the presence of waste and sewage in cities was even considered to be a health issue. Once methods were introduced to remove waste and keep the streets clean, it became possible for rodent infestations to be reduced in size and for cities to rapidly grow.;;;;;;;;;;;;x,,,,,,
antitoxins;Antitoxins;;;;;;;;;;;;x,,,,,,,
antitoxins_desc;The development of antitoxins is an advance that not only allows the medical field to combat poisons, but also to develop and further their understanding of how to kill bacteria and other microorganisms which are responsible for many afflictions.;;;;;;;;;;;;x,,,,,,,
child_welfare;Child Welfare;;;;;;;;;;;;x,,,,,,,
child_welfare_desc;The quaint new idea of basic care & legal rights for children has been established.;;;;;;;;;;;;x
#############################################;;;;;;;;;;;;;;x
#Save The Nation;;;;;;;;;;;;;;x
#############################################;;;;;;;;;;;;;;x
save_the_nation0.5;Moderate Patriotism;;;;;;;;;;;;x,,,,,,,
save_the_nation0.5_desc;Moderate Patriotism;;;;;;;;;;;;x,,,,,,,
save_the_nation1;Patriotism;;;;;;;;;;;;x,,,,,,,
save_the_nation1_desc;Patriotism;;;;;;;;;;;;x,,,,,,,
save_the_nation1.5;Moderate Naionalism;;;;;;;;;;;;x,,,,,,,
save_the_nation1.5_desc;Moderate Nationalism;;;;;;;;;;;;x,,,,,,,
save_the_nation2;Heightened Naionalism;;;;;;;;;;;;x,,,,,,,
save_the_nation2_desc;Heightened Nationalism;;;;;;;;;;;;x,,,,,,,
save_the_nation2.5;Limited Desperate Defense;;;;;;;;;;;;x,,,,,,,
save_the_nation2.5_desc;Limited Desperate Defense;;;;;;;;;;;;x,,,,,,,
save_the_nation3;Full Desperate Defense;;;;;;;;;;;;x,,,,,,,
save_the_nation3_desc;Full Desperate Defense;;;;;;;;;;;;x,,,,,,,
save_the_nation3.5;Nearing the Final Hour;;;;;;;;;;;;x,,,,,,,
save_the_nation3.5_desc;Nearing the Final Hour;;;;;;;;;;;;x,,,,,,,
save_the_nation4;Final Hour;;;;;;;;;;;;x,,,,,,,
save_the_nation4_desc;Final Hour;;;;;;;;;;;;x,,,,,,,
save_the_nation4.5;Somewhat Spiteful Resistance;;;;;;;;;;;;x,,,,,,,
save_the_nation4.5_desc;Somewhat Spiteful Resistance;;;;;;;;;;;;x,,,,,,,
save_the_nation5;Spiteful Resistance;;;;;;;;;;;;x,,,,,,,
save_the_nation5_desc;Spiteful Resistance;;;;;;;;;;;;x,,,,,,,
#############################################;;;;;;;;;;;;;;x
#Decisions;;;;;;;;;;;;;;x
#############################################;;;;;;;;;;;;;;x
romanians_integrated_title;Integrate the Romanians;;;;;;;;;;;;x,,,,,,,
romanians_integrated;Integrate the Romanians;;;;;;;;;;;;x,,,,,,,
romanians_integrated_desc;The time has come for the Romanian peoples to accept the crown of Hungary.;;;;;;;;;;;;x,,,,,,,
spanish_expansion_maghreb_title;Proclaim Spanish Dominion over Maghreb;;;;;;;;;;;;x,,,,,,,
spanish_expansion_maghreb;Proclaim Spanish Dominion over Maghreb;;;;;;;;;;;;x,,,,,,,
spanish_expansion_maghreb_desc;After taking over Western Aragonese Maghreb, and annexing the local natives we have gained total dominion over North-West Africa.;;;;;;;;;;;;x,,,,,,,
mesopotamian_excavations_decision_title;The Cradle of Civilization;;;;;;;;;;;;;
mesopotamian_excavations_decision_desc;Mesopotamia: the onetime home of Babylonia, Akkadia and Assyria holds great promise for archaeological discovery. We've moved beyond the old methods of tomb-raiding and amateur excavations--- we should outfit a modern expedition and seek permission to explore these lands. We might bring back a few trophies for the museum... and learn something along the way.;;;;;;;;;;;;;
minoan_excavations_decision_title;Minoan Excavations;;;;;;;;;;;;;
minoan_excavations_decision_desc;We must plunder the secrets of the ancient Minoan civilization, for the good of science.;;;;;;;;;;;;;
integrate_north_germans_title;Soldify Control over Elbia;;;;;;;;;;;;;
integrate_north_germans_desc;The Bohemians are beaten back & much of Northern Germany is ours, it is time to look ever farther south to expand the Union.;;;;;;;;;;;;;
##### Neutrality #####;;;;;;;;;;;;;;x
declare_neutrality_generic_title;Declare Neutrality;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
declare_neutrality_generic_desc;We have little interest in the wars of the world. By enacting this decision, we will no longer be able to use the following CBs: Conquest, Minor Conquest, Acquire State, Place in the Sun, Take Capital, Acquire Treaty Port, Demand Concession, Establish Protectorate and Install Communist Government. Other nations will no longer be able to use the following CBs against us: Conquest, Minor Conquest, Acquire State, Place in the Sun, Free Peoples, Liberate Country, Take Capital, and Install Communist Government;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generic_neutrality;Political Neutrality;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generic_neutrality_desc;Our country deliberately takes no sides. We do not go to war, even against those the world universally reviles, and thus expect that no one shall go to war against us. This means we will likely never achieve recognition as a 'mover and shaker', but it also protects us. We shall not abandon our principles for the sake of power and influence.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abandon_neutrality_generic_title;Abandon Neutrality;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abandon_neutrality_generic_desc;The might of our army is such that we can repel our neighbors without difficulty. Our policy of neutrality is no longer necessary.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
